id,name,lat,lon
E01033013,Leeds 082E,53.7900194296872,-1.56284507926934
E01033015,Leeds 111D,53.7940918973843,-1.55536440173195
E01033016,Leeds 111E,53.7910035857546,-1.5451702544804
E01033021,Leeds 075E,53.7953979439621,-1.5222334546108
E01033031,Leeds 064E,53.8047931988835,-1.52761075878365
E01033033,Leeds 075F,53.7955105537548,-1.53074862743774
E01033034,Leeds 075G,53.7926360860183,-1.52960589677633
E01033035,Leeds 064F,53.8050595518584,-1.52275077330812
E01035040,Leeds 044G,53.8196718989034,-1.58755695421016
E01035041,Leeds 044H,53.8172354229735,-1.58500858647089
E01035042,Leeds 055I,53.8123244829769,-1.55974334105514
E01035043,Leeds 055J,53.8072119676228,-1.54839837712333
E01035044,Leeds 063F,53.8080256118284,-1.55884959976444
E01035045,Leeds 063G,53.8041507273884,-1.56202277587527
E01035046,Leeds 082G,53.7889690087509,-1.54737627847675
E01035047,Leeds 082H,53.787982943833,-1.55168395204623
E01035048,Leeds 099G,53.7487997989075,-1.53175967639066
E01035049,Leeds 099H,53.7458580885137,-1.52152967418924
E01035050,Leeds 105G,53.7401862294081,-1.54043064023705
E01035051,Leeds 105H,53.7400274444478,-1.52654780645208
E01035052,Leeds 105I,53.7342210667099,-1.53416550109847
E01035053,Leeds 105J,53.73207474223,-1.51295198420928
E01035054,Leeds 112F,53.7887159170784,-1.53121776719466
